@Relation titanic
@ATTRIBUTE name string
@ATTRIBUTE classification {Anarchist,Anti-Globalization,Communist/Socialist,Environmental,Leftist,Nationalist/Separatist,Racist,Religious,Right-Wing_Conservative,Right-Wing_Reactionary,n/a,Other}
@ATTRIBUTE continent {Africa,Australia-Oceania,Central_America_and_Caribbean,Central_Asia,East_&_Southeast_Asia,Europe,Middle_East,North_America,South_America,South_Asia}
@ATTRIBUTE victimType {Abortion_Related,Airports_&_Airlines,Business,Educational_Institution,Food_or_Water_Supply,Government_(Diplomatic),Government_(General),Journalists_&_Media,Maritime,Military,NGO,Other,Police,Private_Citizens_&_Property,Religious_Figures/Institutions,Telecommunication,Terrorists,Tourists,Transportation,Unknown,Utilities,Violent_Political_Party}
@ATTRIBUTE attackType {Armed_Assault,Assassination,Bombing/Explosion,Facility/Infrastructure_Attack,Hijacking,Hostage_Taking_(Barricade_Incident),Hostage_Taking_(Kidnapping),Unarmed_Assault,Unknown}
@DATA
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Hijacking
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Hijacking
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Armed_Assault
Taliban,Religious,South_Asia,Other,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Facility/Infrastructure_Attack
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Journalists_&_Media,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Airports_&_Airlines,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Hostage_Taking_(Kidnapping)
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Government_(General),Bombing/Explosion
Liberation_Tigers_of_Tamil_Eelam_(LTTE),Nationalist/Separatist,Europe,Government_(Diplomatic),Bombing/Explosion
Kuki_Liberation_Army_(KLA),Nationalist/Separatist,South_Asia,Other,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Police,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
National_Liberation_Front_of_Tripura_(NLFT),Nationalist/Separatist,South_Asia,Other,Armed_Assault
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Hostage_Taking_(Kidnapping)
National_Socialist_Council_of_Nagaland-Khaplang_(NSCN-K),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Food_or_Water_Supply,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,NGO,Armed_Assault
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Government_(General),Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Other,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Other,Bombing/Explosion
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Hostage_Taking_(Kidnapping)
Peoples_United_Liberation_Front_(PULF),Religious,South_Asia,Other,Armed_Assault
Taliban,Religious,South_Asia,Government_(Diplomatic),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Business,Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Business,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Telecommunication,Facility/Infrastructure_Attack
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(Diplomatic),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Other,Armed_Assault
Real_Irish_Republican_Army_(RIRA),Nationalist/Separatist,Europe,Business,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(Diplomatic),Bombing/Explosion
Taliban,Religious,South_Asia,Other,Armed_Assault
Asbat_al-Ansar,Religious,Middle_East,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Real_Irish_Republican_Army_(RIRA),Nationalist/Separatist,Europe,Business,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Food_or_Water_Supply,Bombing/Explosion
Taliban,Religious,South_Asia,Police,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Transportation,Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Terrorists,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Journalists_&_Media,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Other,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Religious_Figures/Institutions,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,NGO,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Other,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Religious_Figures/Institutions,Bombing/Explosion
Taliban,Religious,South_Asia,Transportation,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Movement_for_the_Emancipation_of_the_Niger_Delta_(MEND),Nationalist/Separatist,Africa,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Other,Armed_Assault
Taliban,Religious,South_Asia,Government_(Diplomatic),Assassination
Kanglei_Yawol_Kanna_Lup_(KYKL),Other,South_Asia,Educational_Institution,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Religious_Figures/Institutions,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Hijacking
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Journalists_&_Media,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Facility/Infrastructure_Attack
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Facility/Infrastructure_Attack
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Journalists_&_Media,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Taliban,Religious,South_Asia,NGO,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
Informal_Anarchist_Federation,Anarchist,Europe,Government_(General),Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Other,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Food_or_Water_Supply,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Other,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Educational_Institution,Facility/Infrastructure_Attack
Lashkar-e-Taiba_(LeT),Religious,South_Asia,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Journalists_&_Media,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Facility/Infrastructure_Attack
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Bombing/Explosion
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Educational_Institution,Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Armed_Assault
Taliban,Religious,South_Asia,Other,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Baloch_Liberation_Army_(BLA),Nationalist/Separatist,South_Asia,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Business,Facility/Infrastructure_Attack
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Government_(General),Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Religious_Figures/Institutions,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,NGO,Armed_Assault
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Transportation,Facility/Infrastructure_Attack
Students_Islamic_Movement_of_India_(SIMI),Religious,South_Asia,Transportation,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,South_Asia,Business,Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,NGO,Hijacking
Taliban,Religious,South_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Police,Bombing/Explosion
Hizbul_Mujahideen_(HM),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Police,Hostage_Taking_(Kidnapping)
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,NGO,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Business,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Educational_Institution,Armed_Assault
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Janatantrik_Terai_Mukti_Morcha_(JTMM),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Facility/Infrastructure_Attack
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Other,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
National_Socialist_Council_of_Nagaland-Isak-Muivah_(NSCN-IM),Nationalist/Separatist,South_Asia,Business,Facility/Infrastructure_Attack
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Educational_Institution,Armed_Assault
Taliban,Religious,South_Asia,Other,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Police,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Other,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Utilities,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Facility/Infrastructure_Attack
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Government_(General),Armed_Assault
Taliban,Religious,South_Asia,Police,Bombing/Explosion
Movement_for_the_Emancipation_of_the_Niger_Delta_(MEND),Nationalist/Separatist,Africa,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Educational_Institution,Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Police,Bombing/Explosion
Animal_Liberation_Front_(ALF),Environmental,North_America,Business,Unknown
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Armed_Assault
Hizb-I-Islami,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Hizb-I-Islami,Religious,South_Asia,Government_(General),Bombing/Explosion
Lords_Resistance_Army_(LRA),Religious,Africa,Government_(General),Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
National_Socialist_Council_of_Nagaland-Isak-Muivah_(NSCN-IM),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Religious_Figures/Institutions,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,Transportation,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Armed_Assault
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Armed_Assault
Taliban,Religious,South_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Armed_Assault
Taliban,Religious,South_Asia,Police,Armed_Assault
Animal_Liberation_Front_(ALF),Environmental,North_America,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Other,Armed_Assault
Taliban,Religious,South_Asia,Other,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Police,Armed_Assault
Taliban,Religious,South_Asia,Transportation,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Facility/Infrastructure_Attack
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Other,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Utilities,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Taliban,Religious,South_Asia,Educational_Institution,Bombing/Explosion
Taliban,Religious,South_Asia,Business,Bombing/Explosion
Taliban,Religious,South_Asia,Government_(General),Bombing/Explosion
Taliban,Religious,South_Asia,Private_Citizens_&_Property,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Hostage_Taking_(Kidnapping)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
Taliban,Religious,South_Asia,NGO,Hostage_Taking_(Kidnapping)
Dagestani_Shariah_Jamaat,Nationalist/Separatist,Central_Asia,Police,Armed_Assault
